Job_Title,Company,Location,Skills,Experience_Level,Salary
AI Engineer,Microsoft,"Austin, TX","Python, Pandas, Data Science",Mid,155387
Data Scientist,Google,"Boston, MA","JavaScript, React, Node.js",Mid,146728
AI Engineer,Facebook,"Boston, MA","JavaScript, React, Node.js",Mid,87410
Data Scientist,Tesla,"San Francisco, CA","C++, Deep Learning, TensorFlow",Entry,165696
DevOps Engineer,Tesla,"San Francisco, CA","Python, SQL, Machine Learning",Entry,71447
Data Scientist,Amazon,"New York, NY","JavaScript, React, Node.js",Entry,177954
Machine Learning Engineer,Tesla,"Austin, TX","Java, AWS, Docker",Mid,146569
Software Engineer,Tesla,"New York, NY","Python, Pandas, Data Science",Mid,155894
Software Engineer,Tesla,"New York, NY","Java, AWS, Docker",Entry,73907
DevOps Engineer,Facebook,"Austin, TX","Python, Pandas, Data Science",Entry,81637
Machine Learning Engineer,Tesla,"San Francisco, CA","C++, Deep Learning, TensorFlow",Mid,193661
AI Engineer,Tesla,"Austin, TX","JavaScript, React, Node.js",Senior,83560
Machine Learning Engineer,Tesla,"Seattle, WA","Python, SQL, Machine Learning",Entry,63034
Software Engineer,Google,"Seattle, WA","JavaScript, React, Node.js",Entry,191241
Software Engineer,Facebook,"Seattle, WA","Python, Pandas, Data Science",Entry,152449
Machine Learning Engineer,Amazon,"Boston, MA","Python, SQL, Machine Learning",Mid,63239
Machine Learning Engineer,Google,"San Francisco, CA","JavaScript, React, Node.js",Entry,63415
Software Engineer,Microsoft,"San Francisco, CA","Python, SQL, Machine Learning",Entry,136944
AI Engineer,Facebook,"Boston, MA","Python, Pandas, Data Science",Entry,194556
DevOps Engineer,Facebook,"New York, NY","C++, Deep Learning, TensorFlow",Entry,113987
DevOps Engineer,Microsoft,"Seattle, WA","C++, Deep Learning, TensorFlow",Entry,78225
Machine Learning Engineer,Microsoft,"Seattle, WA","JavaScript, React, Node.js",Senior,140459
DevOps Engineer,Microsoft,"New York, NY","Java, AWS, Docker",Senior,80936
Software Engineer,Amazon,"Austin, TX","Python, Pandas, Data Science",Entry,99612
Software Engineer,Tesla,"Austin, TX","JavaScript, React, Node.js",Entry,155533
Machine Learning Engineer,Facebook,"San Francisco, CA","JavaScript, React, Node.js",Entry,180877
Machine Learning Engineer,Tesla,"Boston, MA","C++, Deep Learning, TensorFlow",Entry,162269
Machine Learning Engineer,Tesla,"San Francisco, CA","Python, SQL, Machine Learning",Mid,99952
AI Engineer,Microsoft,"Austin, TX","Python, Pandas, Data Science",Mid,118945
DevOps Engineer,Amazon,"New York, NY","Python, SQL, Machine Learning",Mid,65380
Machine Learning Engineer,Google,"San Francisco, CA","Python, Pandas, Data Science",Senior,140821
Data Scientist,Amazon,"Seattle, WA","Java, AWS, Docker",Entry,109744
Data Scientist,Tesla,"Seattle, WA","C++, Deep Learning, TensorFlow",Mid,140262
Software Engineer,Amazon,"New York, NY","Java, AWS, Docker",Entry,117331
DevOps Engineer,Microsoft,"Austin, TX","JavaScript, React, Node.js",Entry,152551
Machine Learning Engineer,Google,"Seattle, WA","C++, Deep Learning, TensorFlow",Senior,123815
Data Scientist,Microsoft,"Seattle, WA","JavaScript, React, Node.js",Senior,131519
DevOps Engineer,Google,"Boston, MA","Java, AWS, Docker",Mid,152526
Software Engineer,Tesla,"San Francisco, CA","Python, Pandas, Data Science",Mid,169365
AI Engineer,Google,"Austin, TX","JavaScript, React, Node.js",Senior,96366
DevOps Engineer,Google,"San Francisco, CA","Python, SQL, Machine Learning",Senior,159830
DevOps Engineer,Google,"Austin, TX","Python, Pandas, Data Science",Entry,101911
AI Engineer,Amazon,"Seattle, WA","Python, Pandas, Data Science",Entry,143422
DevOps Engineer,Amazon,"Boston, MA","Java, AWS, Docker",Mid,113619
Software Engineer,Tesla,"San Francisco, CA","Java, AWS, Docker",Mid,82791
Software Engineer,Google,"Seattle, WA","C++, Deep Learning, TensorFlow",Senior,68301
AI Engineer,Facebook,"Austin, TX","C++, Deep Learning, TensorFlow",Mid,186866
Machine Learning Engineer,Tesla,"San Francisco, CA","Python, SQL, Machine Learning",Entry,163623
Data Scientist,Google,"San Francisco, CA","Python, Pandas, Data Science",Senior,172824
Machine Learning Engineer,Google,"Seattle, WA","Python, SQL, Machine Learning",Entry,96894
DevOps Engineer,Amazon,"San Francisco, CA","Python, SQL, Machine Learning",Senior,139618
Data Scientist,Tesla,"Boston, MA","Java, AWS, Docker",Senior,130994
AI Engineer,Google,"Boston, MA","Python, SQL, Machine Learning",Entry,101770
AI Engineer,Google,"Seattle, WA","Python, SQL, Machine Learning",Mid,82300
Data Scientist,Tesla,"Austin, TX","JavaScript, React, Node.js",Mid,178025
Software Engineer,Facebook,"Seattle, WA","C++, Deep Learning, TensorFlow",Mid,180605
Data Scientist,Tesla,"Boston, MA","C++, Deep Learning, TensorFlow",Mid,100285
DevOps Engineer,Tesla,"New York, NY","Python, Pandas, Data Science",Entry,177713
Software Engineer,Facebook,"New York, NY","C++, Deep Learning, TensorFlow",Senior,108671
AI Engineer,Tesla,"San Francisco, CA","Python, Pandas, Data Science",Entry,178216
Data Scientist,Google,"San Francisco, CA","JavaScript, React, Node.js",Mid,80270
Machine Learning Engineer,Tesla,"New York, NY","C++, Deep Learning, TensorFlow",Mid,179870
Machine Learning Engineer,Facebook,"Boston, MA","JavaScript, React, Node.js",Entry,187897
DevOps Engineer,Microsoft,"San Francisco, CA","C++, Deep Learning, TensorFlow",Senior,132265
Machine Learning Engineer,Tesla,"Seattle, WA","C++, Deep Learning, TensorFlow",Entry,71171
Data Scientist,Amazon,"Seattle, WA","JavaScript, React, Node.js",Entry,120684
Data Scientist,Google,"Boston, MA","Python, SQL, Machine Learning",Entry,109948
Machine Learning Engineer,Google,"San Francisco, CA","Python, SQL, Machine Learning",Senior,94725
Data Scientist,Amazon,"Seattle, WA","Python, SQL, Machine Learning",Entry,79450
DevOps Engineer,Amazon,"San Francisco, CA","Python, SQL, Machine Learning",Entry,185900
Software Engineer,Tesla,"San Francisco, CA","C++, Deep Learning, TensorFlow",Mid,144600
DevOps Engineer,Amazon,"Seattle, WA","Java, AWS, Docker",Entry,195513
DevOps Engineer,Microsoft,"New York, NY","JavaScript, React, Node.js",Mid,171315
Data Scientist,Facebook,"Seattle, WA","Java, AWS, Docker",Mid,80115
Software Engineer,Amazon,"Boston, MA","Java, AWS, Docker",Mid,159405
Data Scientist,Amazon,"Austin, TX","Python, Pandas, Data Science",Senior,147404
AI Engineer,Microsoft,"Seattle, WA","Python, SQL, Machine Learning",Mid,170670
Data Scientist,Google,"San Francisco, CA","C++, Deep Learning, TensorFlow",Entry,102738
Data Scientist,Google,"San Francisco, CA","Python, SQL, Machine Learning",Entry,192053
Data Scientist,Tesla,"Seattle, WA","Python, SQL, Machine Learning",Mid,141666
Software Engineer,Microsoft,"Austin, TX","Java, AWS, Docker",Mid,144351
Data Scientist,Facebook,"Seattle, WA","Python, Pandas, Data Science",Entry,199638
Software Engineer,Facebook,"Austin, TX","Python, SQL, Machine Learning",Mid,70728
Machine Learning Engineer,Microsoft,"Austin, TX","JavaScript, React, Node.js",Senior,165852
AI Engineer,Facebook,"Boston, MA","JavaScript, React, Node.js",Mid,143911
Software Engineer,Google,"San Francisco, CA","Python, SQL, Machine Learning",Senior,177616
Machine Learning Engineer,Facebook,"San Francisco, CA","Java, AWS, Docker",Senior,96214
Software Engineer,Facebook,"Austin, TX","Java, AWS, Docker",Senior,105588
Software Engineer,Microsoft,"San Francisco, CA","C++, Deep Learning, TensorFlow",Mid,128408
AI Engineer,Microsoft,"New York, NY","Python, Pandas, Data Science",Senior,94103
DevOps Engineer,Facebook,"Austin, TX","Java, AWS, Docker",Senior,130949
DevOps Engineer,Amazon,"San Francisco, CA","C++, Deep Learning, TensorFlow",Mid,73423
Software Engineer,Microsoft,"New York, NY","JavaScript, React, Node.js",Senior,98062
Data Scientist,Tesla,"Boston, MA","JavaScript, React, Node.js",Mid,61987
Machine Learning Engineer,Tesla,"San Francisco, CA","JavaScript, React, Node.js",Entry,122979
Data Scientist,Google,"New York, NY","Python, SQL, Machine Learning",Senior,97597
Data Scientist,Facebook,"Seattle, WA","Python, Pandas, Data Science",Mid,143905
Software Engineer,Amazon,"Seattle, WA","C++, Deep Learning, TensorFlow",Entry,136970
Software Engineer,Google,"New York, NY","Python, Pandas, Data Science",Senior,123805
Software Engineer,Facebook,"Austin, TX","Python, SQL, Machine Learning",Senior,179779
Software Engineer,Microsoft,"Austin, TX","C++, Deep Learning, TensorFlow",Mid,117467
DevOps Engineer,Tesla,"San Francisco, CA","C++, Deep Learning, TensorFlow",Entry,167732
Software Engineer,Amazon,"Seattle, WA","Java, AWS, Docker",Mid,161460
DevOps Engineer,Tesla,"Austin, TX","Python, Pandas, Data Science",Senior,194461
DevOps Engineer,Microsoft,"Austin, TX","Python, Pandas, Data Science",Senior,178105
Software Engineer,Facebook,"Seattle, WA","Java, AWS, Docker",Senior,184535
AI Engineer,Microsoft,"Boston, MA","JavaScript, React, Node.js",Senior,69458
Machine Learning Engineer,Microsoft,"Austin, TX","Python, SQL, Machine Learning",Entry,128481
Data Scientist,Tesla,"New York, NY","Python, Pandas, Data Science",Entry,134888
DevOps Engineer,Amazon,"San Francisco, CA","Java, AWS, Docker",Mid,136022
Machine Learning Engineer,Microsoft,"Austin, TX","C++, Deep Learning, TensorFlow",Mid,127628
AI Engineer,Tesla,"Austin, TX","Java, AWS, Docker",Mid,130648
Data Scientist,Amazon,"Boston, MA","JavaScript, React, Node.js",Senior,76937
Data Scientist,Facebook,"New York, NY","Python, SQL, Machine Learning",Mid,61112
DevOps Engineer,Facebook,"San Francisco, CA","JavaScript, React, Node.js",Entry,108355
Software Engineer,Google,"Austin, TX","C++, Deep Learning, TensorFlow",Mid,135561
AI Engineer,Tesla,"San Francisco, CA","C++, Deep Learning, TensorFlow",Mid,178181
DevOps Engineer,Amazon,"Seattle, WA","C++, Deep Learning, TensorFlow",Entry,120482
AI Engineer,Microsoft,"Austin, TX","C++, Deep Learning, TensorFlow",Entry,139098
Software Engineer,Facebook,"Austin, TX","Java, AWS, Docker",Senior,182978
Software Engineer,Amazon,"Seattle, WA","C++, Deep Learning, TensorFlow",Entry,116625
DevOps Engineer,Tesla,"Boston, MA","C++, Deep Learning, TensorFlow",Entry,184359
Software Engineer,Google,"Austin, TX","Java, AWS, Docker",Mid,131246
Machine Learning Engineer,Facebook,"San Francisco, CA","C++, Deep Learning, TensorFlow",Entry,72588
Data Scientist,Amazon,"New York, NY","JavaScript, React, Node.js",Senior,175910
DevOps Engineer,Amazon,"San Francisco, CA","JavaScript, React, Node.js",Mid,188658
AI Engineer,Amazon,"Boston, MA","Python, Pandas, Data Science",Senior,80967
Machine Learning Engineer,Tesla,"New York, NY","JavaScript, React, Node.js",Entry,190153
DevOps Engineer,Tesla,"San Francisco, CA","Python, SQL, Machine Learning",Senior,84256
Software Engineer,Tesla,"San Francisco, CA","Python, SQL, Machine Learning",Senior,188121
Software Engineer,Microsoft,"Seattle, WA","Python, SQL, Machine Learning",Entry,140732
Software Engineer,Amazon,"Boston, MA","Java, AWS, Docker",Entry,190145
Software Engineer,Facebook,"Seattle, WA","JavaScript, React, Node.js",Mid,193578
AI Engineer,Tesla,"New York, NY","Python, SQL, Machine Learning",Mid,158120
Machine Learning Engineer,Tesla,"Seattle, WA","Python, Pandas, Data Science",Mid,104840
Data Scientist,Amazon,"Boston, MA","Java, AWS, Docker",Entry,172647
AI Engineer,Tesla,"Austin, TX","Python, Pandas, Data Science",Senior,119321
AI Engineer,Microsoft,"Austin, TX","JavaScript, React, Node.js",Senior,103202
Data Scientist,Microsoft,"New York, NY","C++, Deep Learning, TensorFlow",Mid,194162
Data Scientist,Tesla,"Austin, TX","Python, Pandas, Data Science",Mid,119231
Software Engineer,Amazon,"Seattle, WA","C++, Deep Learning, TensorFlow",Entry,81552
AI Engineer,Amazon,"New York, NY","Java, AWS, Docker",Senior,81661
DevOps Engineer,Amazon,"Boston, MA","Python, Pandas, Data Science",Mid,197164
Data Scientist,Google,"New York, NY","Python, Pandas, Data Science",Entry,191642
Data Scientist,Tesla,"New York, NY","Java, AWS, Docker",Mid,125843
Machine Learning Engineer,Amazon,"San Francisco, CA","Java, AWS, Docker",Entry,129278
DevOps Engineer,Microsoft,"San Francisco, CA","Python, SQL, Machine Learning",Senior,154328
DevOps Engineer,Facebook,"New York, NY","JavaScript, React, Node.js",Entry,191837
Data Scientist,Facebook,"Austin, TX","Python, Pandas, Data Science",Mid,186355
Software Engineer,Amazon,"San Francisco, CA","Python, Pandas, Data Science",Mid,84198
Machine Learning Engineer,Facebook,"Boston, MA","Java, AWS, Docker",Senior,121201
DevOps Engineer,Facebook,"Seattle, WA","Java, AWS, Docker",Senior,133271
Data Scientist,Google,"San Francisco, CA","JavaScript, React, Node.js",Mid,171578
DevOps Engineer,Microsoft,"New York, NY","Java, AWS, Docker",Mid,199108
Machine Learning Engineer,Microsoft,"Austin, TX","C++, Deep Learning, TensorFlow",Mid,100364
Machine Learning Engineer,Google,"Seattle, WA","C++, Deep Learning, TensorFlow",Senior,175227
AI Engineer,Google,"San Francisco, CA","C++, Deep Learning, TensorFlow",Mid,160353
Data Scientist,Facebook,"Austin, TX","C++, Deep Learning, TensorFlow",Senior,192735
Machine Learning Engineer,Tesla,"Austin, TX","JavaScript, React, Node.js",Mid,137564
AI Engineer,Facebook,"Austin, TX","Python, Pandas, Data Science",Entry,165447
AI Engineer,Google,"New York, NY","C++, Deep Learning, TensorFlow",Entry,79631
DevOps Engineer,Microsoft,"Boston, MA","Java, AWS, Docker",Mid,93500
DevOps Engineer,Facebook,"Austin, TX","C++, Deep Learning, TensorFlow",Entry,118915
AI Engineer,Tesla,"Seattle, WA","JavaScript, React, Node.js",Senior,162760
DevOps Engineer,Facebook,"San Francisco, CA","Java, AWS, Docker",Entry,86897
Machine Learning Engineer,Amazon,"Seattle, WA","C++, Deep Learning, TensorFlow",Entry,161639
Software Engineer,Facebook,"New York, NY","Python, Pandas, Data Science",Senior,173849
Machine Learning Engineer,Google,"New York, NY","Java, AWS, Docker",Entry,171118
AI Engineer,Microsoft,"Seattle, WA","Java, AWS, Docker",Entry,117320
AI Engineer,Microsoft,"Boston, MA","Python, Pandas, Data Science",Mid,128289
Machine Learning Engineer,Google,"New York, NY","Java, AWS, Docker",Senior,91941
DevOps Engineer,Amazon,"New York, NY","C++, Deep Learning, TensorFlow",Senior,135172
DevOps Engineer,Google,"Seattle, WA","Java, AWS, Docker",Mid,63376
AI Engineer,Facebook,"New York, NY","C++, Deep Learning, TensorFlow",Mid,90783
Data Scientist,Google,"Boston, MA","Python, Pandas, Data Science",Entry,103025
DevOps Engineer,Google,"Boston, MA","Python, SQL, Machine Learning",Entry,76447
Machine Learning Engineer,Amazon,"Boston, MA","Python, Pandas, Data Science",Entry,76713
DevOps Engineer,Facebook,"San Francisco, CA","C++, Deep Learning, TensorFlow",Mid,188869
Machine Learning Engineer,Tesla,"Boston, MA","JavaScript, React, Node.js",Senior,64858
AI Engineer,Tesla,"Boston, MA","Python, Pandas, Data Science",Entry,119834
DevOps Engineer,Microsoft,"San Francisco, CA","JavaScript, React, Node.js",Mid,142060
Machine Learning Engineer,Google,"Austin, TX","JavaScript, React, Node.js",Senior,195611
AI Engineer,Microsoft,"New York, NY","C++, Deep Learning, TensorFlow",Mid,163898
Data Scientist,Amazon,"Boston, MA","C++, Deep Learning, TensorFlow",Entry,162207
Machine Learning Engineer,Tesla,"New York, NY","Python, SQL, Machine Learning",Mid,196436
Data Scientist,Google,"Seattle, WA","Java, AWS, Docker",Mid,146366
Data Scientist,Amazon,"New York, NY","Python, Pandas, Data Science",Mid,60869
Software Engineer,Amazon,"San Francisco, CA","C++, Deep Learning, TensorFlow",Mid,122624
DevOps Engineer,Google,"New York, NY","Python, Pandas, Data Science",Senior,153676
Machine Learning Engineer,Amazon,"New York, NY","JavaScript, React, Node.js",Entry,63659
Data Scientist,Google,"New York, NY","Java, AWS, Docker",Senior,166888
Software Engineer,Google,"Austin, TX","Python, SQL, Machine Learning",Mid,118185
AI Engineer,Facebook,"Austin, TX","Python, Pandas, Data Science",Mid,177136
Machine Learning Engineer,Microsoft,"Seattle, WA","Java, AWS, Docker",Entry,122758
Data Scientist,Amazon,"San Francisco, CA","Python, SQL, Machine Learning",Entry,196203
DevOps Engineer,Amazon,"New York, NY","Python, Pandas, Data Science",Senior,192430
Software Engineer,Facebook,"New York, NY","Java, AWS, Docker",Senior,151150
Data Scientist,Facebook,"New York, NY","C++, Deep Learning, TensorFlow",Entry,77216
DevOps Engineer,Facebook,"New York, NY","Python, Pandas, Data Science",Senior,101209
Data Scientist,Tesla,"Austin, TX","Java, AWS, Docker",Mid,102987
Machine Learning Engineer,Tesla,"Seattle, WA","Python, SQL, Machine Learning",Mid,168024
Machine Learning Engineer,Tesla,"Boston, MA","Java, AWS, Docker",Entry,102320
Machine Learning Engineer,Google,"San Francisco, CA","C++, Deep Learning, TensorFlow",Senior,71301
Software Engineer,Amazon,"New York, NY","Python, Pandas, Data Science",Mid,186560
Machine Learning Engineer,Microsoft,"Seattle, WA","Python, Pandas, Data Science",Entry,60891
DevOps Engineer,Google,"Boston, MA","Python, Pandas, Data Science",Senior,110457
Data Scientist,Amazon,"Seattle, WA","C++, Deep Learning, TensorFlow",Mid,173389
AI Engineer,Amazon,"Austin, TX","Python, SQL, Machine Learning",Senior,80932
DevOps Engineer,Facebook,"Boston, MA","Python, Pandas, Data Science",Senior,64192
DevOps Engineer,Facebook,"Seattle, WA","Python, SQL, Machine Learning",Senior,76128
Machine Learning Engineer,Google,"Austin, TX","Java, AWS, Docker",Entry,82836
Software Engineer,Facebook,"Seattle, WA","Python, SQL, Machine Learning",Mid,84837
Data Scientist,Amazon,"Seattle, WA","Python, SQL, Machine Learning",Entry,177028
Software Engineer,Facebook,"Boston, MA","Python, Pandas, Data Science",Mid,176481
Data Scientist,Tesla,"Austin, TX","JavaScript, React, Node.js",Mid,185176
Data Scientist,Facebook,"New York, NY","JavaScript, React, Node.js",Entry,185172
Software Engineer,Amazon,"San Francisco, CA","C++, Deep Learning, TensorFlow",Entry,82778
DevOps Engineer,Google,"Boston, MA","C++, Deep Learning, TensorFlow",Mid,103130
